FrameNumber	sampleIdx	uTime	plConfidence	plTimestamp	plGiwVector_X	plGiwVector_Y	plGiwVector_Z	plEihVector0_X	plEihVector0_Y	plEihVector0_Z	plEihVector1_X	plEihVector1_Y	plEihVector1_Z	plEyeCenter0_X	plEyeCenter0_Y	plEyeCenter0_Z	plEyeCenter1_X	plEyeCenter1_Y	plEyeCenter1_Z	mode	
31071	1	267099.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31072	1	267106.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31073	1	267113.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31074	1	267120.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31075	1	267127.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31076	1	267133.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31077	1	267140.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31078	1	267147.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31079	1	267154.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31080	1	267161.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31081	1	267168.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31082	1	267175.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31083	1	267182.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31084	1	267188.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31085	1	267195.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31086	1	267202.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31087	1	267209.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31088	1	267216.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31089	1	267223.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31090	1	267230.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31091	1	267236.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31092	1	267243.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31093	1	267250.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31094	1	267257.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31095	1	267264.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31096	1	267271.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31097	1	267277.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31098	1	267284.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31099	1	267291.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31100	1	267298.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31101	1	267305.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31102	1	267312.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31103	1	267318.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31104	1	267325.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31105	1	267332.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31106	1	267339.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31107	1	267346.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31108	1	267352.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31109	1	267359.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31110	1	267366.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31111	1	267373.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31112	1	267380.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31113	1	267387.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31114	1	267394.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31115	1	267401.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31116	1	267408.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31117	1	267415.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31118	1	267422.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31119	1	267429.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31120	1	267436.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31121	1	267443.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31122	1	267449.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31123	1	267456.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31124	1	267463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31125	1	267470.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31126	1	267476.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31127	1	267483.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31128	1	267490.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31129	1	267497.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31130	1	267504.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31131	1	267511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31132	1	267520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31133	1	267527.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31134	1	267543.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31135	1	267550.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31136	1	267558.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31137	1	267574.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31138	1	267581.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31139	1	267588.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31140	1	267594.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31141	1	267601.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31142	1	267610.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31143	1	267617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31144	1	267625.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31145	1	267631.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31146	1	267638.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31147	1	267646.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31148	1	267653.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31149	1	267661.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31150	1	267668.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31151	1	267680.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31152	1	267687.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31153	1	267694.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31154	1	267701.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31155	1	267711.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31156	1	267718.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31157	1	267725.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31158	1	267733.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31159	1	267740.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31160	1	267749.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31161	1	267757.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31162	1	267766.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31163	1	267773.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31164	1	267782.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31165	1	267789.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31166	1	267796.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31167	1	267803.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31168	1	267810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31169	1	267817.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31170	1	267824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31171	1	267831.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31172	1	267839.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31173	1	267846.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31174	1	267854.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31175	1	267861.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31176	1	267868.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31177	1	267875.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31178	1	267882.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31179	1	267890.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31180	1	267898.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31181	1	267905.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31182	1	267912.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31183	1	267919.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31184	1	267926.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31185	1	267933.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31186	1	267940.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31187	1	267946.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31188	1	267953.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31189	1	267960.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31190	1	267967.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31191	1	267974.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31192	1	267981.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31193	1	267990.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31194	1	267997.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31195	1	268007.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31196	1	268014.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31197	1	268022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31198	1	268030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31199	1	268036.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31200	1	268043.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31201	1	268050.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31202	1	268057.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31203	1	268064.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31204	1	268071.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31205	1	268078.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31206	1	268085.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31207	1	268091.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31208	1	268098.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31209	1	268105.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31210	1	268112.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31211	1	268119.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31212	1	268126.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31213	1	268133.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31214	1	268139.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31215	1	268146.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31216	1	268153.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31217	1	268160.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31218	1	268167.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31219	1	268174.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31220	1	268181.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31221	1	268188.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31222	1	268195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31223	1	268202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31224	1	268208.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31225	1	268215.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31226	1	268222.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31227	1	268229.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31228	1	269246.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31229	1	269251.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31230	1	269258.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31231	1	269266.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31232	1	269273.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31233	1	269280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31234	1	269287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31235	1	269293.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31236	1	269300.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31237	1	269307.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31238	1	269314.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31239	1	269321.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31240	1	269328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31241	1	269334.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31242	1	269341.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31243	1	269348.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31244	1	269355.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31245	1	269362.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31246	1	269369.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31247	1	269375.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31248	1	269382.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31249	1	269389.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31250	1	269397.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31251	1	269404.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31252	1	269411.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31253	1	269418.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31254	1	269424.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31255	1	269431.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31256	1	269438.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31257	1	269445.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31258	1	269452.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31259	1	269459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31260	1	269466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31261	1	269473.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31262	1	269480.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31263	1	269487.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31264	1	269494.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31265	1	269501.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31266	1	269508.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31267	1	269515.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31268	1	269522.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31269	1	269529.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31270	1	269536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31271	1	269543.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31272	1	269549.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31273	1	269556.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31274	1	269563.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31275	1	269570.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31276	1	269577.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31277	1	269584.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31278	1	269591.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31279	1	269598.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31280	1	269605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31281	1	269611.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31282	1	269618.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31283	1	269625.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31284	1	269632.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31285	1	269639.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31286	1	269646.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31287	1	269653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31288	1	269660.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31289	1	269666.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31290	1	269673.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31291	1	269680.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31292	1	269687.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31293	1	269694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31294	1	269700.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31295	1	269708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31296	1	269714.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31297	1	269721.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31298	1	269728.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31299	1	269735.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31300	1	269742.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31301	1	269749.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31302	1	269755.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31303	1	269764.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31304	1	269771.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31305	1	269778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31306	1	269785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31307	1	269792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31308	1	269798.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31309	1	269811.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31310	1	269816.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31311	1	269823.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31312	1	269830.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31313	1	269839.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31314	1	269846.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31315	1	269853.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31316	1	269859.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31317	1	269866.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31318	1	269873.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31319	1	269880.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31320	1	269887.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31321	1	269894.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31322	1	269901.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31323	1	269908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31324	1	269915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31325	1	269922.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31326	1	269929.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31327	1	269936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31328	1	269942.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31329	1	269949.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31330	1	269956.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31331	1	269963.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31332	1	269970.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31333	1	269977.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31334	1	269984.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31335	1	269991.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31336	1	269998.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31337	1	270005.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31338	1	270013.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31339	1	270020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31340	1	270026.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31341	1	270033.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31342	1	270040.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31343	1	270047.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31344	1	270054.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31345	1	270061.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31346	1	270068.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31347	1	270075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31348	1	270082.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31349	1	270089.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31350	1	270096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31351	1	270102.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31352	1	270109.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31353	1	270117.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31354	1	270123.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31355	1	270130.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31356	1	270137.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31357	1	270145.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31358	1	270152.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31359	1	270159.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31360	1	270166.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31361	1	270173.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31362	1	270180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31363	1	270186.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31364	1	270193.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31365	1	270200.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31366	1	270207.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31367	1	270214.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31368	1	270221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31369	1	270228.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31370	1	270234.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31371	1	270241.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31372	1	270248.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31373	1	270255.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31374	1	270262.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31375	1	270269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31376	1	270275.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31377	1	270284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31378	1	270290.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
