FrameNumber	sampleIdx	uTime	plConfidence	plTimestamp	plGiwVector_X	plGiwVector_Y	plGiwVector_Z	plEihVector0_X	plEihVector0_Y	plEihVector0_Z	plEihVector1_X	plEihVector1_Y	plEihVector1_Z	plEyeCenter0_X	plEyeCenter0_Y	plEyeCenter0_Z	plEyeCenter1_X	plEyeCenter1_Y	plEyeCenter1_Z	mode	
26923	31	324606.4	0.7956339	320.9238	-0.5711955	0.07960157	2.024879	-0.2855984	-0.0219437	0.9580981	-0.2567964	-0.05353623	0.9649816	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26924	31	324617.2	0.7956339	320.9238	-0.5711955	0.07960157	2.024879	-0.2855984	-0.0219437	0.9580981	-0.2567964	-0.05353623	0.9649816	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26925	31	324627.5	0.9910513	320.9532	-0.741734	0.1129204	2.561482	-0.2891099	-0.02521825	0.9569637	-0.2665234	-0.0592829	0.9620035	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26926	31	324638.3	0.9910513	320.9532	-0.741734	0.1129204	2.561482	-0.2891099	-0.02521825	0.9569637	-0.2665234	-0.0592829	0.9620035	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26927	31	324651	0.9910513	320.9532	-0.741734	0.1129204	2.561482	-0.2891099	-0.02521825	0.9569637	-0.2665234	-0.0592829	0.9620035	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26928	31	324661.3	0.8428061	320.9784	-0.7495638	0.1147508	2.588212	-0.2890291	-0.02633074	0.9569581	-0.2666698	-0.05865453	0.9620015	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26929	31	324672.6	0.8428061	320.9784	-0.7495638	0.1147508	2.588212	-0.2890291	-0.02633074	0.9569581	-0.2666698	-0.05865453	0.9620015	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26930	31	324683.5	0.9578319	321.0078	-0.7628859	0.1161371	2.626991	-0.2895707	-0.0270042	0.9567756	-0.26755	-0.05772281	0.9618134	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26931	31	324694.3	0.9578319	321.0078	-0.7628859	0.1161371	2.626991	-0.2895707	-0.0270042	0.9567756	-0.26755	-0.05772281	0.9618134	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26932	31	324706.1	0.9578319	321.0078	-0.7628859	0.1161371	2.626991	-0.2895707	-0.0270042	0.9567756	-0.26755	-0.05772281	0.9618134	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26933	31	324716.9	0.9713492	321.0372	-0.741219	0.1178277	2.553607	-0.2897247	-0.02707748	0.9567269	-0.2670834	-0.06134793	0.9617187	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26934	31	324728.3	0.9713492	321.0372	-0.741219	0.1178277	2.553607	-0.2897247	-0.02707748	0.9567269	-0.2670834	-0.06134793	0.9617187	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26935	31	324741.7	0.9261853	321.0582	-0.6719016	0.10416	2.319489	-0.2903743	-0.02675458	0.956539	-0.2654103	-0.05930965	0.9623096	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26936	31	324753	0.8924774	321.0666	-0.7418056	0.1139966	2.556701	-0.2896332	-0.02667554	0.9567659	-0.2670054	-0.05877799	0.9619008	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26937	31	324762	0.8924774	321.0666	-0.7418056	0.1139966	2.556701	-0.2896332	-0.02667554	0.9567659	-0.2670054	-0.05877799	0.9619008	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26938	31	324772.8	0.8757293	321.0833	-0.6921867	0.1085322	2.387125	-0.2902716	-0.02755405	0.9565476	-0.2660228	-0.05957813	0.9621239	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26939	31	324783.2	0.8594751	321.1002	-0.6805552	0.1071524	2.346892	-0.2904846	-0.02722757	0.9564922	-0.265823	-0.06026834	0.9621361	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26940	31	324794.2	0.8594751	321.1002	-0.6805552	0.1071524	2.346892	-0.2904846	-0.02722757	0.9564922	-0.265823	-0.06026834	0.9621361	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26941	31	324805.9	0.9617032	321.1086	-0.7283763	0.1156402	2.510035	-0.2898517	-0.02681654	0.9566958	-0.2668151	-0.0614736	0.9617852	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26942	31	324816.4	0.8138459	321.1338	-0.7767801	0.1216011	2.671731	-0.2896413	-0.02556067	0.9567939	-0.2680249	-0.06165496	0.9614371	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26943	31	324828.5	0.8138459	321.1338	-0.7767801	0.1216011	2.671731	-0.2896413	-0.02556067	0.9567939	-0.2680249	-0.06165496	0.9614371	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26944	31	324839	0.765444	321.1505	-0.7104257	0.1103799	2.446946	-0.2902763	-0.02476944	0.9566222	-0.2666545	-0.06167091	0.9618171	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26945	31	324850.1	0.9005355	321.1631	-0.7485216	0.1169754	2.5668	-0.2908376	-0.02450364	0.9564586	-0.2683576	-0.06279767	0.9612703	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26946	31	324861.6	0.9005355	321.1631	-0.7485216	0.1169754	2.5668	-0.2908376	-0.02450364	0.9564586	-0.2683576	-0.06279767	0.9612703	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26947	31	324871.4	0.8522467	321.1926	-0.7642994	0.1214548	2.638681	-0.2888183	-0.02619655	0.9570255	-0.2669089	-0.06202892	0.9617235	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26948	31	324884.6	0.8522467	321.1926	-0.7642994	0.1214548	2.638681	-0.2888183	-0.02619655	0.9570255	-0.2669089	-0.06202892	0.9617235	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26949	31	324894.7	0.8990839	321.2094	-0.7180094	0.1134656	2.482828	-0.2890929	-0.02471307	0.956982	-0.2658003	-0.06288595	0.9619749	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26950	31	324906	0.859314	321.222	-0.6897175	0.09734674	2.435272	-0.2841488	-0.01998553	0.9585719	-0.2602721	-0.05676171	0.9638654	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26951	31	324917.6	0.859314	321.222	-0.6897175	0.09734674	2.435272	-0.2841488	-0.01998553	0.9585719	-0.2602721	-0.05676171	0.9638654	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26952	31	324940.9	0.8954145	321.2513	-0.7011573	0.09328209	2.487777	-0.2826994	-0.01683344	0.9590608	-0.2593105	-0.05518453	0.9642161	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26953	31	324951.5	0.9258366	321.2598	-0.6934654	0.08866261	2.471811	-0.2816565	-0.01580361	0.9593852	-0.2580851	-0.05311279	0.9646611	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26954	31	324961.6	0.73191	321.2766	-0.7109606	0.09537325	2.537198	-0.2810297	-0.01629751	0.9595607	-0.2580768	-0.0559324	0.964504	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26955	31	324973.8	0.73191	321.2766	-0.7109606	0.09537325	2.537198	-0.2810297	-0.01629751	0.9595607	-0.2580768	-0.0559324	0.964504	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26956	31	324984.8	0.8144569	321.2934	-0.6938131	0.09343538	2.468926	-0.282051	-0.01632728	0.9592605	-0.2584755	-0.05637339	0.9643716	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26957	31	324995.2	0.8020129	321.3102	-0.7498522	0.1010346	2.682625	-0.279781	-0.0150763	0.9599454	-0.2580833	-0.05730983	0.9644214	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26958	31	325007.3	0.8020129	321.3102	-0.7498522	0.1010346	2.682625	-0.279781	-0.0150763	0.9599454	-0.2580833	-0.05730983	0.9644214	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26959	31	325017.5	0.7711978	321.3438	-0.695983	0.09680047	2.504404	-0.2791252	-0.01714216	0.9601017	-0.2558298	-0.05717124	0.9650298	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26960	31	325030.1	0.7711978	321.3438	-0.695983	0.09680047	2.504404	-0.2791252	-0.01714216	0.9601017	-0.2558298	-0.05717124	0.9650298	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26961	31	325040.6	0.7711978	321.3438	-0.695983	0.09680047	2.504404	-0.2791252	-0.01714216	0.9601017	-0.2558298	-0.05717124	0.9650298	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26962	31	325051.6	0.7762282	321.369	-0.7511499	0.1038643	2.691599	-0.2793595	-0.01807025	0.9600165	-0.2577072	-0.05610697	0.9645926	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26963	31	325063.1	0.7762282	321.369	-0.7511499	0.1038643	2.691599	-0.2793595	-0.01807025	0.9600165	-0.2577072	-0.05610697	0.9645926	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26964	31	325076.6	0.7762282	321.369	-0.7511499	0.1038643	2.691599	-0.2793595	-0.01807025	0.9600165	-0.2577072	-0.05610697	0.9645926	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26965	31	325086.3	0.9089178	321.4026	-0.7345251	0.1081939	2.631964	-0.2795785	-0.01983949	0.9599178	-0.25744	-0.05917575	0.9644806	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26966	31	325097.3	0.9089178	321.4026	-0.7345251	0.1081939	2.631964	-0.2795785	-0.01983949	0.9599178	-0.25744	-0.05917575	0.9644806	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26967	31	325110.8	0.8177244	321.4193	-0.7786252	0.1158116	2.789274	-0.2790043	-0.0194506	0.9600928	-0.2581339	-0.06036047	0.9642217	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26968	31	325120	0.847267	321.4319	-0.8158092	0.1159345	2.930323	-0.2778648	-0.01804336	0.9604507	-0.2579906	-0.05802808	0.9644033	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26969	31	325130.1	0.847267	321.4319	-0.8158092	0.1159345	2.930323	-0.2778648	-0.01804336	0.9604507	-0.2579906	-0.05802808	0.9644033	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26970	31	325142.5	0.8125733	321.4488	-0.7823224	0.1128967	2.805556	-0.278695	-0.01873045	0.960197	-0.2579359	-0.05862879	0.9643815	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26971	31	325153.1	0.871805	321.4655	-0.7147938	0.105241	2.55185	-0.2808299	-0.01957333	0.959558	-0.258013	-0.05967331	0.9642968	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26972	31	325163.9	0.871805	321.4655	-0.7147938	0.105241	2.55185	-0.2808299	-0.01957333	0.959558	-0.258013	-0.05967331	0.9642968	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26973	31	325174.3	0.9317408	321.4908	-0.6865263	0.1047885	2.457066	-0.2806418	-0.02137703	0.9595745	-0.2569214	-0.06058305	0.9645315	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26974	31	325185.3	0.9317408	321.4908	-0.6865263	0.1047885	2.457066	-0.2806418	-0.02137703	0.9595745	-0.2569214	-0.06058305	0.9645315	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26975	31	325197.1	0.9126043	321.4991	-0.6681987	0.101978	2.386867	-0.2814691	-0.02183225	0.9593219	-0.2570522	-0.06026133	0.9645168	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26976	31	325207	0.7872468	321.5244	-0.6949278	0.1021188	2.486276	-0.2806073	-0.02009377	0.9596123	-0.2571658	-0.05884067	0.9645743	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26977	31	325219.5	0.7872468	321.5244	-0.6949278	0.1021188	2.486276	-0.2806073	-0.02009377	0.9596123	-0.2571658	-0.05884067	0.9645743	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26978	31	325229.9	0.7979642	321.5537	-0.7518675	0.1089357	2.68627	-0.280083	-0.01959828	0.9597757	-0.2584063	-0.05833684	0.9642733	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26979	31	325241	0.7979642	321.5537	-0.7518675	0.1089357	2.68627	-0.280083	-0.01959828	0.9597757	-0.2584063	-0.05833684	0.9642733	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26980	31	325253.8	0.7979642	321.5537	-0.7518675	0.1089357	2.68627	-0.280083	-0.01959828	0.9597757	-0.2584063	-0.05833684	0.9642733	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26981	31	325263.8	0.9425046	321.5832	-0.7270852	0.1068677	2.602843	-0.2799278	-0.01897503	0.9598335	-0.2575522	-0.05993712	0.9644037	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
26982	31	325274.9	0.9425046	321.5832	-0.7270852	0.1068677	2.602843	-0.2799278	-0.01897503	0.9598335	-0.2575522	-0.05993712	0.9644037	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
27160	32	327339.9	0.9170049	321.5916	-0.7241075	0.1066597	2.598634	-0.2793351	-0.01916491	0.9600024	-0.2569088	-0.0597355	0.9645877	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
27161	32	327350.9	0.9170049	321.5916	-0.7241075	0.1066597	2.598634	-0.2793351	-0.01916491	0.9600024	-0.2569088	-0.0597355	0.9645877	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
27162	32	327369	0.8154048	323.6832	-0.08161924	0.1371483	6.114526	-0.01861416	0.002587365	0.9998234	-0.00808247	-0.04737597	0.9988444	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
27163	32	327378.8	0.8154048	323.6832	-0.08161924	0.1371483	6.114526	-0.01861416	0.002587365	0.9998234	-0.00808247	-0.04737597	0.9988444	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
27164	32	327389.6	0.8196396	323.7168	-0.07587657	0.1318095	5.76419	-0.01875702	0.002089831	0.9998219	-0.007570723	-0.04774908	0.9988307	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
27165	32	327403.5	0.8196396	323.7168	-0.07587657	0.1318095	5.76419	-0.01875702	0.002089831	0.9998219	-0.007570723	-0.04774908	0.9988307	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
27166	32	327414.8	0.7191179	323.7378	-0.08422148	0.1481919	6.44375	-0.01805401	0.003329281	0.9998315	-0.008084756	-0.04925305	0.9987536	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
27167	32	327424.6	0.7191179	323.7378	-0.08422148	0.1481919	6.44375	-0.01805401	0.003329281	0.9998315	-0.008084756	-0.04925305	0.9987536	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
27168	32	327436.7	0.7191179	323.7378	-0.08422148	0.1481919	6.44375	-0.01805401	0.003329281	0.9998315	-0.008084756	-0.04925305	0.9987536	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
27169	32	327448.6	0.7884341	323.7672	-0.1000282	0.1744853	7.410117	-0.01781483	0.002808006	0.9998373	-0.009178023	-0.04983363	0.9987153	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
27170	32	327463	0.7884341	323.7672	-0.1000282	0.1744853	7.410117	-0.01781483	0.002808006	0.9998373	-0.009178023	-0.04983363	0.9987153	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
27171	32	327475.7	0.78301	323.7966	-0.1188757	0.2050647	8.795831	-0.01713532	0.002083363	0.999851	-0.009888434	-0.04865012	0.998767	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
27172	32	327487.9	0.78301	323.7966	-0.1188757	0.2050647	8.795831	-0.01713532	0.002083363	0.999851	-0.009888434	-0.04865012	0.998767	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
27173	32	327505.5	0.8219985	323.8217	-0.08696859	0.1630146	6.979825	-0.01705603	0.002074472	0.9998524	-0.007862497	-0.0487166	0.9987817	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
27174	32	327516	0.8219985	323.8217	-0.08696859	0.1630146	6.979825	-0.01705603	0.002074472	0.9998524	-0.007862497	-0.0487166	0.9987817	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
27175	32	327525.8	0.8038189	323.826	-0.09997683	0.1758037	7.738305	-0.01705603	0.002074472	0.9998524	-0.008780553	-0.04744925	0.998835	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
27176	32	327536.6	0.8481411	323.8512	-0.1260923	0.2254269	9.775206	-0.01614471	0.002370678	0.9998668	-0.009647471	-0.04843579	0.9987797	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
27177	32	327546.8	0.8481411	323.8512	-0.1260923	0.2254269	9.775206	-0.01614471	0.002370678	0.9998668	-0.009647471	-0.04843579	0.9987797	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
27178	32	327557.7	0.8436153	323.8553	-0.1344855	0.2486964	10.65392	-0.0155921	0.001804531	0.9998768	-0.009647471	-0.04843579	0.9987797	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
27179	32	327573.9	0.8315101	323.8722	-0.1095395	0.2104206	8.649029	-0.0163511	0.0007027898	0.9998661	-0.008973852	-0.04929737	0.9987438	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
27180	32	327586.2	0.8315101	323.8722	-0.1095395	0.2104206	8.649029	-0.0163511	0.0007027898	0.9998661	-0.008973852	-0.04929737	0.9987438	32.98988	-0.2757446	-0.1313254	-32.87594	0.02352532	0.1003535	binocular	
27181	32	327599.2	0.3324994	323.9247	1.484311	0.289378	8.398829	0.1701764	-0.03389904	0.9848304	NaN	NaN	NaN	32.98988	-0.2757446	-0.1313254	NaN	NaN	NaN	monocular_0	
27182	32	327610.9	0.3324994	323.9247	1.484311	0.289378	8.398829	0.1701764	-0.03389904	0.9848304	NaN	NaN	NaN	32.98988	-0.2757446	-0.1313254	NaN	NaN	NaN	monocular_0	
27183	32	327622.3	0.403799	323.9583	2.74159	0.4172384	8.075888	0.3176002	-0.04889146	0.9469634	NaN	NaN	NaN	32.98988	-0.2757446	-0.1313254	NaN	NaN	NaN	monocular_0	
27184	32	327633.3	0.403799	323.9583	2.74159	0.4172384	8.075888	0.3176002	-0.04889146	0.9469634	NaN	NaN	NaN	32.98988	-0.2757446	-0.1313254	NaN	NaN	NaN	monocular_0	
27185	32	327662.1	0.3009823	323.9919	2.920173	0.4330277	8.012778	0.3385443	-0.05072203	0.9395823	NaN	NaN	NaN	32.95451	-0.4533117	-0.2924772	NaN	NaN	NaN	monocular_0	
27186	32	327718.3	0.3168578	323.9793	2.908545	0.9566408	7.94776	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	0	0	0	monocular_1	
27187	32	327759.3	0.9814983	324.0213	3.053692	0.7624971	7.91364	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	0	0	0	monocular_1	
27188	32	327785.5	0.7020398	324.0465	3.084807	0.812278	7.896471	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	0	0	0	monocular_1	
27189	32	327799.5	0.7359632	324.0549	3.07117	0.8024032	7.902851	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	0	0	0	monocular_1	
27190	32	327810.6	0.7359632	324.0549	3.07117	0.8024032	7.902851	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	0	0	0	monocular_1	
27191	32	327854.6	0.2790589	324.1053	3.073266	0.9851439	7.88133	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	0	0	0	monocular_1	
27192	32	327882.7	0.9241999	324.1305	3.093329	0.8230723	7.891983	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	0	0	0	monocular_1	
27193	32	327906.9	0.323268	324.2522	2.962537	0.6923586	7.979135	0.3435118	-0.08113019	0.9356375	NaN	NaN	NaN	32.95451	-0.4533117	-0.2924772	NaN	NaN	NaN	monocular_0	
27194	32	327955.7	0.3229018	324.3026	2.966866	0.74246	7.973041	0.3440194	-0.08700489	0.9349229	NaN	NaN	NaN	32.95451	-0.4533117	-0.2924772	NaN	NaN	NaN	monocular_0	
27195	32	327983.3	0.2802532	324.3279	2.945526	0.7481245	7.980332	0.3415172	-0.0876691	0.9357778	NaN	NaN	NaN	32.95451	-0.4533117	-0.2924772	NaN	NaN	NaN	monocular_0	
27196	32	328033.8	0.283329	324.3782	2.896966	0.7565036	7.9971	0.3358231	-0.0886516	0.937744	NaN	NaN	NaN	32.95451	-0.4533117	-0.2924772	NaN	NaN	NaN	monocular_0	
27197	32	328060.7	0.3854358	324.4034	2.863969	0.5664	8.024514	0.331954	-0.06636076	0.9409584	NaN	NaN	NaN	32.95451	-0.4533117	-0.2924772	NaN	NaN	NaN	monocular_0	
27198	32	328087.2	0.8635791	324.3321	3.073966	0.808953	7.901084	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	0	0	0	monocular_1	
27199	32	328180	0.3883366	324.5294	2.895471	0.6978775	8.00296	0.3356479	-0.08177731	0.9384311	NaN	NaN	NaN	32.95451	-0.4533117	-0.2924772	NaN	NaN	NaN	monocular_0	
27200	32	328210.2	0.3416951	324.5546	2.914691	0.7411723	7.992166	0.3379015	-0.0868539	0.9371654	NaN	NaN	NaN	32.95451	-0.4533117	-0.2924772	NaN	NaN	NaN	monocular_0	
27201	32	328267.8	0.8417105	324.5253	3.095378	0.8024973	7.89329	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	0	0	0	monocular_1	
27304	33	330548.2	0.8587337	324.5505	3.086987	0.7895937	7.897911	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	0	0	0	monocular_1	
27305	33	330558.2	0.7759231	326.8794	-0.07638787	0.0889278	2.988349	-0.03629554	-0.00353282	0.9993349	-0.01477513	-0.05580626	0.9983323	32.95451	-0.4533117	-0.2924772	-32.90926	0.1325837	0.2206427	binocular	
27306	33	330569.8	0.7759231	326.8794	-0.07638787	0.0889278	2.988349	-0.03629554	-0.00353282	0.9993349	-0.01477513	-0.05580626	0.9983323	32.95451	-0.4533117	-0.2924772	-32.90926	0.1325837	0.2206427	binocular	
27307	33	330580.7	0.7759231	326.8835	-0.07724578	0.08663999	3.012729	-0.03629554	-0.00353282	0.9993349	-0.01493349	-0.05381217	0.9984394	32.95451	-0.4533117	-0.2924772	-32.90926	0.1325837	0.2206427	binocular	
27308	33	330592.3	0.8813888	326.9088	-0.08405889	0.09585065	3.327999	-0.03487726	-0.003144146	0.9993867	-0.01558972	-0.05429794	0.9984031	32.95451	-0.4533117	-0.2924772	-32.90926	0.1325837	0.2206427	binocular	
27309	33	330605.1	0.8813888	326.9088	-0.08405889	0.09585065	3.327999	-0.03487726	-0.003144146	0.9993867	-0.01558972	-0.05429794	0.9984031	32.95451	-0.4533117	-0.2924772	-32.90926	0.1325837	0.2206427	binocular	
27310	33	330615.3	0.8395936	326.9381	-0.08977164	0.09926091	3.423204	-0.03555458	-0.002186341	0.9993653	-0.01683974	-0.05564506	0.9983086	32.95451	-0.4533117	-0.2924772	-32.90926	0.1325837	0.2206427	binocular	
27311	33	330625.8	0.8395936	326.9381	-0.08977164	0.09926091	3.423204	-0.03555458	-0.002186341	0.9993653	-0.01683974	-0.05564506	0.9983086	32.95451	-0.4533117	-0.2924772	-32.90926	0.1325837	0.2206427	binocular	
27312	33	330637.6	0.8395936	326.9381	-0.08977164	0.09926091	3.423204	-0.03555458	-0.002186341	0.9993653	-0.01683974	-0.05564506	0.9983086	32.95451	-0.4533117	-0.2924772	-32.90926	0.1325837	0.2206427	binocular	
27313	33	330649.2	0.8122709	326.9676	-0.088878	0.09574814	3.481704	-0.03471239	-0.001963079	0.9993954	-0.01629392	-0.05288636	0.9984676	32.95451	-0.4533117	-0.2924772	-32.90926	0.1325837	0.2206427	binocular	
27314	33	330659.4	0.8122709	326.9676	-0.088878	0.09574814	3.481704	-0.03471239	-0.001963079	0.9993954	-0.01629392	-0.05288636	0.9984676	32.95451	-0.4533117	-0.2924772	-32.90926	0.1325837	0.2206427	binocular	
27315	33	330669.6	0.7796421	326.9928	-0.08230908	0.09281699	3.220113	-0.03550054	-0.002217504	0.9993672	-0.01556954	-0.05526492	0.9983503	32.95451	-0.4533117	-0.2924772	-32.90926	0.1325837	0.2206427	binocular	
27316	33	330681.1	0.7796421	326.9928	-0.08230908	0.09281699	3.220113	-0.03550054	-0.002217504	0.9993672	-0.01556954	-0.05526492	0.9983503	32.95451	-0.4533117	-0.2924772	-32.90926	0.1325837	0.2206427	binocular	
27317	33	330692.7	0.7796421	326.9928	-0.08230908	0.09281699	3.220113	-0.03550054	-0.002217504	0.9993672	-0.01556954	-0.05526492	0.9983503	32.95451	-0.4533117	-0.2924772	-32.90926	0.1325837	0.2206427	binocular	
27318	33	330704	0.8433224	327.0222	-0.08232163	0.09269392	3.250193	-0.03518178	-0.002649175	0.9993774	-0.01542523	-0.05422759	0.9984095	32.95451	-0.4533117	-0.2924772	-32.90926	0.1325837	0.2206427	binocular	
27319	33	330715.2	0.8433224	327.0222	-0.08232163	0.09269392	3.250193	-0.03518178	-0.002649175	0.9993774	-0.01542523	-0.05422759	0.9984095	32.95451	-0.4533117	-0.2924772	-32.90926	0.1325837	0.2206427	binocular	
27320	33	330726.5	0.8606861	327.0474	-0.09508234	0.1108939	3.825782	-0.03318459	-0.002971644	0.9994448	-0.01647347	-0.05485236	0.9983585	32.95451	-0.4533117	-0.2924772	-32.90926	0.1325837	0.2206427	binocular	
